chrom	start	end	gene_count	gene_coverage	E1	E2	E3
chr2	83900000	84000000	154	0.06445	-0.8928040061759827	0.12806570039533383	-0.8471994592787038
chr2	84000000	84100000	158	0.00823	-0.7677238187194835	0.06472896758570591	-0.7960158091257915
chr2	84100000	84200000	121	0.01229	-0.9684794306684593	-0.12512907288271383	-0.7804410681587725
chr2	84200000	84300000	148	0.39862	-0.7196251388637863	0.052934388306329086	-0.9279497768428816
chr2	84300000	84400000	454	1.0	-0.6214114211538869	-0.07421904748257119	-0.733630352553725
chr2	84400000	84500000	245	1.0	-0.10582449589940729	0.02351059961711846	0.27222119633712777
chr2	84500000	84600000	173	1.0	-0.336096165618769	-0.02603774976992928	-0.17495779593378857
chr2	84600000	84700000	167	1.0	-0.3841507902434153	0.02559076388017139	0.01300955881746804
chr2	84700000	84800000	117	1.0	-0.059532238530196846	-0.19810043415365353	0.1392793294671575
chr2	84800000	84900000	404	0.98006	0.1445327455634351	-0.1966457269738432	0.20562372207545696
chr2	84900000	85000000	782	0.70024	0.605342724621531	-0.1277500990238627	0.4937535972094364
chr2	85000000	85100000	623	0.82383	0.6228960411409055	-0.14815166225817208	0.2728294330068212
chr2	85100000	85200000	604	0.75044	0.6200951610286991	-0.37431642939187626	0.3206893329189828
chr2	85200000	85300000	510	1.0	0.6520373132491263	-0.16584078077287967	0.32093496270015776
chr2	85300000	85400000	941	1.0	0.7867326847382256	-0.13536421745547633	0.2230609752789077
chr2	85400000	85500000	779	1.0	0.7145999039607558	-0.0587070550206634	0.2143147451953932
chr2	85500000	85600000	755	1.0	0.768965273542691	-0.048642083782893836	0.09374603043060077
chr2	85600000	85700000	803	0.75334	0.766621269630952	-0.10353713629704325	-0.05088759563791564
chr2	85700000	85800000	261	0.41533000000000003	0.7393101006718334	0.03257562356877226	0.16039816428418543
chr2	85800000	85900000	410	0.64912	0.7041881649505748	0.034057125921462414	-0.08220214813991607
chr2	85900000	86000000	541	0.08957000000000001	0.7341487867392275	-0.24549603204737686	0.3336176219487862
chr2	86000000	86100000	474	0.80393	0.7229159813928182	0.046841743068201755	0.002667781689193728
chr2	86100000	86200000	874	0.94945	0.5668595797634777	0.09778681748384792	0.2136311204443676
chr2	86200000	86300000	482	0.9944700000000001	0.2338938295583915	-0.12232218589823465	0.11682453309135814
chr2	86300000	86400000	354	0.39503	0.0434730048825175	-0.33107413794517526	0.08679484940993633
chr2	86400000	86500000	320	0.62851	0.24228844238715383	-0.14088585694745276	0.2624517042418751
chr2	86500000	86600000	730	0.9922200000000001	0.1838259157558216	-0.11772335726778718	0.10626172718450305
chr2	86600000	86700000	378	1.0	0.08078325297739505	-0.0075925180563038135	0.03957671449316119
chr2	86700000	86800000	367	1.0			
chr2	86800000	86900000	544	1.0			
chr2	86900000	87000000	638	1.0			
chr2	87000000	87100000	332	1.0			
chr2	87100000	87200000	379	1.0			
chr2	87200000	87300000	195	1.0			
chr2	87300000	87400000	398	1.0			
chr2	87400000	87500000	404	1.0			
chr2	87500000	87600000	175	1.0			
chr2	87600000	87700000	221	1.0			
chr2	87700000	87800000	383	0.91381			
chr2	87800000	87900000	308	1.0			
chr2	87900000	88000000	253	0.8625700000000001			
chr2	88000000	88100000	585	0.6341399999999999	-0.20051138546376507	-0.1766369729770572	0.25654991444207037
chr2	88100000	88200000	247	0.48783000000000004	-0.74836432197608	-0.7042191776479162	0.10918054762819018
chr2	88200000	88300000	365	0.17962999999999998	-1.2322671259167381	-0.48067817207084473	-0.35840939219141105
chr2	88300000	88400000	690	0.36507	-1.0896621866438567	-0.21398290592673241	-0.29691980338357654
chr2	88400000	88500000	763	1.0	-0.8065661869278071	-0.44995816368819036	-0.4689502166535506
chr2	88500000	88600000	649	1.0	-0.4927729520655102	-0.360557066934773	0.3869002466640791
chr2	88600000	88700000	465	1.0	0.009801202013052563	-0.6172671391697129	0.7913329074066989
chr2	88700000	88800000	222	1.0	-0.5833446746899055	-0.6923103141876902	0.40018417801980294
chr2	88800000	88900000	10692	1.0	-1.1398700453179955	-0.5356430216459692	-0.16674438732761365
chr2	88900000	89000000	10062	1.0	-0.9981447798170539	-0.36838515996893784	-0.16933630834027405
chr2	89000000	89100000	9463	1.0			
chr2	89100000	89200000	6391	1.0			
chr2	89200000	89300000	3364	1.0			
chr2	89300000	89400000	1455	1.0			
chr2	89400000	89500000	14	1.0			
chr2	89500000	89600000	223	1.0			
chr2	89600000	89700000	324	1.0			
chr2	89700000	89800000	64	1.0			
chr2	89800000	89900000	664	1.0			
chr2	89900000	90000000	779	1.0			
chr2	90000000	90100000	228	1.0			
chr2	90100000	90200000	393	1.0			
chr2	90200000	90300000	516	1.0			
chr2	90300000	90400000	202	0.25154			
chr2	90400000	90500000	1	0.004379999999999999			
chr2	90500000	90600000	0	0.0			
chr2	90600000	90700000	0	0.0			
chr2	90700000	90800000	0	0.0			
chr2	90800000	90900000	0	0.0			
chr2	90900000	91000000	0	0.0			
chr2	91000000	91100000	0	0.0			
chr2	91100000	91200000	0	0.0			
chr2	91200000	91300000	0	0.0			
chr2	91300000	91400000	0	0.0			
chr2	91400000	91500000	162	0.08517999999999999			
chr2	91500000	91600000	491	0.15866			
chr2	91600000	91700000	289	0.27936			
chr2	91700000	91800000	388	0.15079			
chr2	91800000	91900000	233	0.02555			
chr2	91900000	92000000	268	0.11150999999999998			
chr2	92000000	92100000	98	0.01355			
chr2	92100000	92200000	2	0.00056			
chr2	92200000	92300000	2	0.00028			
chr2	92300000	92400000	0	0.0			
chr2	92400000	92500000	0	0.0			
chr2	92500000	92600000	0	0.0			
chr2	92600000	92700000	0	0.0			
chr2	92700000	92800000	0	0.0			
chr2	92800000	92900000	4	0.00088			
chr2	92900000	93000000	0	0.0			
chr2	93000000	93100000	0	0.0			
chr2	93100000	93200000	1	0.00028			
chr2	93200000	93300000	0	0.0			
chr2	93300000	93400000	0	0.0			
chr2	93400000	93500000	1	0.0003			
chr2	93500000	93600000	17	0.00086			
chr2	93600000	93700000	4	0.0008			
chr2	93700000	93800000	0	0.0			
chr2	93800000	93900000	1	0.0003			
chr2	93900000	94000000	1	0.00028			
chr2	94000000	94100000	18	0.0006			
chr2	94100000	94200000	71	0.023540000000000002			
chr2	94200000	94300000	111	0.08765			
chr2	94300000	94400000	0	0.0			
chr2	94400000	94500000	6	0.00145			
chr2	94500000	94600000	114	0.1351			
chr2	94600000	94700000	130	0.63255			
chr2	94700000	94800000	277	1.0			
chr2	94800000	94900000	209	1.0			
chr2	94900000	95000000	262	1.0	-0.7372301980504169	-0.019338090573707143	0.5978618004137354
chr2	95000000	95100000	243	1.0	-0.06784213499143496	0.30833204027189226	0.05267509879574003
chr2	95100000	95200000	624	1.0	0.2620315017458242	0.18159752338442048	-0.31781563345592645
chr2	95200000	95300000	318	1.0	0.5208329598235812	0.08147485391391614	0.22382437704431207
chr2	95300000	95400000	219	0.86245	0.7344925553550403	0.22627082471055038	-0.13736548339373517
chr2	95400000	95500000	174	0.24549			
chr2	95500000	95600000	262	0.25031			
chr2	95600000	95700000	101	0.24294000000000002			
chr2	95700000	95800000	234	0.19494			
chr2	95800000	95900000	256	0.6511100000000001			
chr2	95900000	96000000	123	0.9194700000000001			
chr2	96000000	96100000	299	0.45048			
chr2	96100000	96200000	600	0.42968999999999996	0.8506838340898727	-0.4228111082319941	-0.2482510839073682
chr2	96200000	96300000	772	0.94539	0.879451743382715	-0.09341077896607948	-0.037109517165044986
chr2	96300000	96400000	663	1.0	0.749017893879718	-0.11187465075321502	-0.0845058435707345
chr2	96400000	96500000	414	1.0	0.6958399361844942	-0.2645555869564317	0.0039875268142451565
chr2	96500000	96600000	363	1.0	0.788111888898113	-0.11312185358369695	-0.029471853749898944
chr2	96600000	96700000	602	1.0	0.9018784315567563	-0.19387560860146658	-0.11918724864535174
chr2	96700000	96800000	892	1.0	0.7258797106234718	-0.5515072728352027	-0.3244710968648173
chr2	96800000	96900000	658	1.0	0.7313672562571772	-0.1472095195319263	-0.20805770779172478
chr2	96900000	97000000	518	1.0	0.5047333248390953	-0.07223844440286445	0.01016041152537351
chr2	97000000	97100000	303	0.9746299999999999			
chr2	97100000	97200000	178	0.86855			
chr2	97200000	97300000	256	0.82301			
chr2	97300000	97400000	147	0.17749			
chr2	97400000	97500000	130	0.8535299999999999			
chr2	97500000	97600000	205	1.0			
chr2	97600000	97700000	517	0.81653	0.3696540077837826	-0.271273247098589	-0.023074092282952683
chr2	97700000	97800000	300	1.0	0.2684484951327863	0.18040065833076105	0.041104334390575106
chr2	97800000	97900000	189	1.0	0.23376804099690496	-0.024022886274524046	0.03332867545764063
chr2	97900000	98000000	387	1.0	0.4124187562781186	-0.14378578288460872	-0.1119124928239836
chr2	98000000	98100000	385	1.0	-0.15143472585686646	-0.20819974176633185	0.2502574691332831
chr2	98100000	98200000	243	1.0	-0.41415023645473265	0.2027920611966669	0.31912699705090136
chr2	98200000	98300000	299	1.0	-0.19956218060341951	0.14300038641433643	0.3286966059211897
chr2	98300000	98400000	319	0.6616	-0.06476009676405226	0.19653451610341754	0.18225262245651855
chr2	98400000	98500000	389	0.5816100000000001	0.3878800494629915	0.04658807681450591	0.07957437095068408
chr2	98500000	98600000	135	1.0	0.2945165483240894	0.2775571423000569	-0.20291565926956492
chr2	98600000	98700000	377	1.0	-0.06343472202924759	0.0420062433865589	0.2696385754202219
chr2	98700000	98800000	351	0.47586999999999996	-0.412178224864804	0.04190563090765861	0.22151273779485844
chr2	98800000	98900000	288	1.0	-0.34339858578787086	-0.0019097444506823095	0.34913499257095326
chr2	98900000	99000000	272	1.0	-0.2889026404890793	-0.10730000059569325	0.3132032189369749
chr2	99000000	99100000	309	1.0	-0.27596036491683673	0.09717903675187366	0.40012671998771987
chr2	99100000	99200000	575	1.0	0.1292990084183426	-0.10230812013068111	0.056156048167537616
chr2	99200000	99300000	351	1.0	0.16078729579592424	-0.0008891504323575377	-0.05116599239124742
chr2	99300000	99400000	502	1.0	0.5022923074950368	0.0863609886958212	-0.13713190986035498
chr2	99400000	99500000	321	0.89507	0.4679077233540802	-0.060773660681394136	-0.2732469244192432
chr2	99500000	99600000	618	0.61629	0.05391783814024492	0.2199117603875214	0.29819450042853235
chr2	99600000	99700000	166	1.0	0.08168538894713175	0.022466717152768607	0.17824820032917893
chr2	99700000	99800000	235	1.0	0.09096478533063926	0.009457891762195837	0.038503981310250845
chr2	99800000	99900000	138	1.0	0.15584324123841828	0.17471960839785342	-0.0005366896610449301
chr2	99900000	100000000	123	1.0	0.041198597193589315	-0.12241835809271859	-0.24008622940883967
chr2	100000000	100100000	162	1.0	0.3853874556908914	0.029520294776229614	-0.09442500416313407
chr2	100100000	100200000	258	0.43959	0.1306055208012086	0.036578360222428406	-0.06011623965953436
chr2	100200000	100300000	265	0.7014199999999999	0.16413157458937294	0.130493773166315	0.30168033999741445
chr2	100300000	100400000	347	0.35998	-0.0026497572192437377	-0.10428253108664313	0.1976990165096189
chr2	100400000	100500000	199	0.31571	-0.2622194544317074	0.2207510684565866	0.3243234633532547
chr2	100500000	100600000	765	0.31669	0.06548037462156324	-0.15096060336478664	0.2749666391856474
chr2	100600000	100700000	258	0.16794	0.23042197777295598	0.31144468442425866	0.0181263202247897
chr2	100700000	100800000	211	0.06723	0.6287846662190459	-0.1773982880774753	-0.21730545978135146
chr2	100800000	100900000	217	0.8014600000000001	0.7226704008707745	-0.07237576954926449	-0.2463360677699123
chr2	100900000	101000000	241	1.0	0.7247591678964673	0.042125374011728306	-0.01748209621824259
chr2	101000000	101100000	419	0.9995200000000001	0.5283918136585971	-0.05396278605797127	-0.06942305847149566
chr2	101100000	101200000	478	0.8553	0.4593736853909409	0.07348467760588953	-0.13033272786815628
chr2	101200000	101300000	574	0.9932200000000001	0.5430646412129083	-0.07488540840745847	-0.07495531698625382
chr2	101300000	101400000	399	1.0	0.5930084218014318	0.03919245670723548	-0.17138863339444071
chr2	101400000	101500000	357	1.0	0.7307765515771932	0.060427988252481794	-0.044689867230710466
chr2	101500000	101600000	380	1.0	0.6478559391853878	-0.20223625832972691	-0.22261429043313033
chr2	101600000	101700000	675	1.0	0.5672503916004665	-0.17677450363048056	-0.054020464897777
chr2	101700000	101800000	423	1.0	0.8372590453157037	-0.16756180702966275	-0.21119293632414768
chr2	101800000	101900000	231	1.0	0.6222090445960665	-0.09876914488478739	-0.1420460407644701
chr2	101900000	102000000	201	1.0	0.31168752848761405	0.2782501891934302	0.07592799410672846
chr2	102000000	102100000	144	0.87198	0.6071554310729554	0.2989719071052636	-0.24793518302308262
chr2	102100000	102200000	235	0.9293600000000001	0.5189235075300367	-0.03355963161793307	-0.11005639467722536
chr2	102200000	102300000	109	0.39943	0.02394315698218878	-0.10337582885358049	0.07388865264787382
chr2	102300000	102400000	228	0.87455	-0.3903886519824713	0.2888316278082091	0.5323361531991484
chr2	102400000	102500000	149	0.60873	-0.4076893973306779	0.13734916151500662	0.6097095696451964
chr2	102500000	102600000	245	0.35629	-0.6140056300904111	0.13443671857158143	0.58220986616198
chr2	102600000	102700000	160	0.8046399999999999	-0.6342625431991106	0.18362412306715375	0.7666419372821297
chr2	102700000	102800000	278	0.9661700000000001	-0.2824669228856612	-0.13639986640323518	0.6940955224416123
chr2	102800000	102900000	295	0.45211999999999997	-0.5307741314875933	0.2945154271078858	1.1033340409748749
chr2	102900000	103000000	122	0.013680000000000001	-0.7760313169948573	0.12795127349884736	1.0946032327772963
chr2	103000000	103100000	83	0.00962	-0.8066019206153073	0.13481636671245104	0.9683386779113395
chr2	103100000	103200000	82	0.00935	-0.6295251520986501	0.17343854680457318	0.918739541943377
chr2	103200000	103300000	94	0.01045	-0.7239584224875016	0.1850902110748017	0.769041366410953
chr2	103300000	103400000	236	0.01586	-0.7471165759246134	0.21473859654890562	0.817513681735152
chr2	103400000	103500000	153	0.01346	-0.610446258097971	0.20348509523690456	0.7660528655512059
chr2	103500000	103600000	123	0.01091	-0.6529758235199794	0.14007137218044935	0.8264918046685406
chr2	103600000	103700000	104	0.01243	-0.6001233548243672	-0.012207121660425422	0.966123012139631
chr2	103700000	103800000	81	0.0073	-0.7335176543908257	0.08117714409535821	0.709935734513132
chr2	103800000	103900000	99	0.02315	-0.5608448741302052	-0.3441250907864574	0.9095598873910818
chr2	103900000	104000000	91	0.00894	-0.7806993425528741	0.34612089200573354	0.6309464038285313
chr2	104000000	104100000	99	0.024630000000000003	-0.6962885036620554	0.1724695004702371	0.9619802276306667
chr2	104100000	104200000	90	0.007640000000000001	-0.6512532365083055	0.13770843717258585	0.873246405160893
chr2	104200000	104300000	64	0.0051600000000000005	-0.7215540086431507	0.2108589616054206	0.8846983491666214
chr2	104300000	104400000	139	0.21989	-0.6681931497627884	0.09426710737923126	0.6777783516078884
chr2	104400000	104500000	127	0.77165	-0.5846829230444041	0.07508328163555814	0.7738017801608069
chr2	104500000	104600000	313	0.22018000000000001	-0.6601291995663601	0.06476765768697361	0.8128038551882778
chr2	104600000	104700000	188	0.02015	-0.6842580011691459	-0.027647624391050663	0.8737724406341107
chr2	104700000	104800000	171	0.13368	-0.6743962099869677	0.07583439602593656	1.0407503328974672
chr2	104800000	104900000	208	0.55528	-0.4638087198784539	-0.04860226160631628	0.8230987040344446
chr2	104900000	105000000	131	0.01098	-0.7340276785485272	-0.09710370479844628	0.9921030977332864
chr2	105000000	105100000	285	0.6289100000000001	-0.3478323738650662	0.16728978387766952	0.33872830444146207
chr2	105100000	105200000	140	0.01408	-0.1501552086592514	-0.18418471961752148	0.5352778323205888
chr2	105200000	105300000	479	0.43248000000000003	0.1750066842214863	0.2202643992238637	0.08399133737436669
chr2	105300000	105400000	591	0.93761	0.5594691215523561	0.08730314873118213	-0.18020191363892546
chr2	105400000	105500000	421	0.41258999999999996	0.6568233624239918	-0.0727040432901543	-0.16639927883152988
chr2	105500000	105600000	202	0.08446000000000001	0.26507291909735387	0.1467062130792626	0.07214626481579722
chr2	105600000	105700000	213	0.14686	-0.2619680626266144	-0.04393726186316429	0.24025189250031712
chr2	105700000	105800000	149	0.15023	0.18424455783054206	0.0364907332022984	0.05259456253168724
chr2	105800000	105900000	190	0.77846	0.14935139795205407	0.03064631518788075	0.028525525903939527
chr2	105900000	106000000	171	0.6389100000000001	-0.1721686638267957	0.04212514495118687	0.3033765797440031
chr2	106000000	106100000	221	0.54618	-0.29264473410586483	0.17033235939801375	0.3103462032237119
chr2	106100000	106200000	257	1.0	-0.050803045452563575	0.3897302675345193	0.07090754805434768
chr2	106200000	106300000	377	1.0	-0.4887313875287748	0.21716512675182786	0.40875792398883315
chr2	106300000	106400000	311	1.0	-0.5782911660011183	0.0011434379926658885	0.3994841395991257
chr2	106400000	106500000	578	1.0			
chr2	106500000	106600000	366	0.45596000000000003	-0.37891553476195805	0.361037727266007	0.5234019827307299
chr2	106600000	106700000	172	0.01929	-0.32489348815742325	0.16940095860798102	0.4112667548174332
chr2	106700000	106800000	91	0.009009999999999999	-0.6068428777768912	-0.05165879885430537	0.41909536438287087
chr2	106800000	106900000	162	0.9658399999999999	-0.3576810290124849	0.09246933616494514	0.15887042951047123
chr2	106900000	107000000	98	0.17745	0.06473957473362384	0.10766386024741065	-0.04606414679307107
chr2	107000000	107100000	68	0.00703	-0.10991471469943573	-0.10781578954471284	-0.0620724353003554
chr2	107100000	107200000	313	0.50913	-0.42229596956199356	-0.008038005338210323	0.28224628037894817
chr2	107200000	107300000	87	1.0	-0.4850492847973663	-0.053353728607927316	0.20203165808493032
chr2	107300000	107400000	310	0.50985	-0.5304568846567039	0.16850767902257818	0.31715969836193936
chr2	107400000	107500000	252	0.53272	-0.5409108134437084	0.1000535914059589	0.46271382463334054
chr2	107500000	107600000	153	0.44498000000000004	-0.4108987334900281	0.06267940377128238	0.1284869748871431
chr2	107600000	107700000	129	0.61479	-0.5035828115010101	0.05949908147020511	0.22834166998836072
chr2	107700000	107800000	149	1.0	-0.6611495603323261	-0.08877042891646239	0.3880428662525896
chr2	107800000	107900000	536	1.0			
chr2	107900000	108000000	306	1.0	-0.677403213588156	0.28504145023806376	0.502817702414135
chr2	108000000	108100000	99	0.1481	-0.65265027065635	0.07856018739328427	0.5090344334388652
chr2	108100000	108200000	77	0.047510000000000004	-0.5579306750976897	0.25615378756290397	0.4358667576868109
chr2	108200000	108300000	148	0.30401999999999996	-0.053097024310637154	0.02191927523581617	0.06600278528239881
chr2	108300000	108400000	339	0.52871	0.3639226450387334	-0.17771632662352863	-0.18886498057637166
chr2	108400000	108500000	471	0.52469	0.550288190611632	-0.22535928692226373	-0.3466659639937746
chr2	108500000	108600000	586	0.9981899999999999	0.6048826721855164	-0.15636475940728548	-0.3283791687914997
chr2	108600000	108700000	550	1.0	0.5644655971031689	-0.24184343577701556	-0.20050031714346633
chr2	108700000	108800000	636	1.0			
chr2	108800000	108900000	343	0.85875	0.6727771097996651	-0.27082422032047415	0.07438588976195958
chr2	108900000	109000000	263	0.89702	0.5429959194963084	-0.48968615491118633	0.059983356059573105
chr2	109000000	109100000	357	0.08315	0.5702070684866966	-0.25089359252181226	-0.05262531731354375
chr2	109100000	109200000	178	0.73878	0.7764151295179739	-0.2577317238761963	0.038128767104817225
chr2	109200000	109300000	153	1.0	0.8009618721080616	-0.5917571018407829	-0.13583508311405593
chr2	109300000	109400000	151	1.0	0.7338380795409046	-0.276645845238889	-0.21120728476389947
chr2	109400000	109500000	157	1.0	0.785642800073846	-0.49726444326901825	-0.13325248448476118
chr2	109500000	109600000	428	0.62759	0.7574888758119311	-0.4488249794462976	0.025721816992542543
chr2	109600000	109700000	659	0.56393	0.8074252319448575	-0.8305340875784832	-0.0740508173464939
chr2	109700000	109800000	509	0.14159000000000002			
chr2	109800000	109900000	732	0.6957			
chr2	109900000	110000000	500	0.78781			
chr2	110000000	110100000	218	0.17663			
chr2	110100000	110200000	213	1.0	0.972141888314567	-0.9396147377794521	-0.06146619359953471
chr2	110200000	110300000	314	1.0			
chr2	110300000	110400000	308	1.0			
chr2	110400000	110500000	481	0.82315			
chr2	110500000	110600000	576	0.6752600000000001			
chr2	110600000	110700000	547	0.48736999999999997	0.4823167715870537	-0.33279320999870565	-0.17298695080989882
chr2	110700000	110800000	238	0.75283	0.06835286686493647	-0.41439432220920824	0.061844763379519815
chr2	110800000	110900000	171	1.0	-0.12373736289708649	-0.11110021674016331	0.3548957318922781
chr2	110900000	111000000	211	1.0	-0.11718667709134709	-0.3756334019119859	0.2514458287570544
chr2	111000000	111100000	151	1.0	0.0441341197586445	-0.4097041830627104	0.2887142973966118
chr2	111100000	111200000	202	1.0	0.47620602741985374	-0.5799930471964374	-0.1426921403724832
chr2	111200000	111300000	168	1.0	0.42456238605829694	-0.23479322748244658	-0.17270099064342512
chr2	111300000	111400000	301	1.0			
chr2	111400000	111500000	205	1.0			
chr2	111500000	111600000	111	0.031160000000000004			
chr2	111600000	111700000	272	0.0338	0.6526992055984808	-0.3305088178333559	-0.032764661370958195
chr2	111700000	111800000	284	0.35239000000000004			
chr2	111800000	111900000	603	0.8662299999999999			
chr2	111900000	112000000	360	1.0	0.7087034897500841	-0.7253275036529623	-0.11202855623214533
chr2	112000000	112100000	360	0.87224	0.711018768756101	-0.8314594550294723	-0.17344150010565745
chr2	112100000	112200000	366	0.9063700000000001	0.8718170550001546	-0.867332506648447	-0.2132201690723931
chr2	112200000	112300000	341	0.68475	0.745271313639677	-0.5545462794630299	-0.1190939638109656
chr2	112300000	112400000	412	1.0			
chr2	112400000	112500000	427	1.0			
chr2	112500000	112600000	814	0.91706	0.7454183273822226	-0.3324711452435548	-0.059568951720307406
chr2	112600000	112700000	640	0.32142	0.9582449411899067	-0.7563733559071475	0.043009613789168476
chr2	112700000	112800000	443	0.55829	0.9801009006039778	-0.8941479582601403	0.08793542152127107
chr2	112800000	112900000	409	0.16882	0.8163687246430339	-0.6232017865884298	-0.13085157789801447
chr2	112900000	113000000	175	0.87229	0.690476728103663	-0.5272954889928226	0.07822288789912946
chr2	113000000	113100000	301	1.0	0.6432551398282915	-0.3146849443212221	0.050002151812060566
chr2	113100000	113200000	385	0.67477	0.7397524832350337	-0.5140270707670732	0.0011980439981177844
chr2	113200000	113300000	245	0.95691	0.903232443166149	-0.30986011188007523	-0.13044873671340199
chr2	113300000	113400000	255	1.0	0.7284928229716504	0.055862487353871504	-0.1872748883332212
chr2	113400000	113500000	224	1.0			
chr2	113500000	113600000	615	0.30621			
chr2	113600000	113700000	514	0.41661000000000004			
chr2	113700000	113800000	586	0.52517	0.5249649980602016	-0.23641632770909565	0.025249538792330637
chr2	113800000	113900000	527	0.27111999999999997	0.5743883685343124	-0.1426136972583404	-0.19973157281896253
chr2	113900000	114000000	365	0.58908	0.3075146788461373	0.01268227818048169	0.09848106183779474
chr2	114000000	114100000	202	0.01913	-0.48540391360978247	0.020379891176801567	0.494650211652902
chr2	114100000	114200000	127	0.0203	-0.7249711458802344	0.05779540404388994	0.6454976934910298
chr2	114200000	114300000	91	0.00875	-0.690844305421027	0.10922515884957373	0.7354850945955926
chr2	114300000	114400000	133	0.013819999999999999	-0.6775433397003747	0.06210081874556701	0.6659898947394849
chr2	114400000	114500000	138	0.58253	-0.6580955824995882	0.024775463800247862	0.79438236647294
chr2	114500000	114600000	151	1.0	-0.5928599042410874	0.093549125831351	0.6269802482619158
chr2	114600000	114700000	82	1.0	-0.7238046876480464	0.2891132113699933	0.8437564649092634
chr2	114700000	114800000	205	1.0	-0.6428423642137527	0.14716352041047892	0.842168720106231
chr2	114800000	114900000	208	1.0	-0.6443898114591361	0.12955140277844462	0.9345060841956877
chr2	114900000	115000000	196	1.0	-0.6726453928826913	-0.022219894630754702	0.9009762805199055
chr2	115000000	115100000	193	1.0	-0.6780152829329438	0.21300451279825097	0.8501972916857556
chr2	115100000	115200000	143	1.0	-0.6137094300088577	0.15647828583066078	0.9163247881503661
chr2	115200000	115300000	148	1.0	-0.6004175694488247	0.1379419920058509	1.053195086495752
chr2	115300000	115400000	124	1.0	-0.6651006312354302	0.0028660007570637577	0.6187378697776161
chr2	115400000	115500000	111	1.0	-0.5572743034181435	0.24196802528097688	0.8422556295051231
chr2	115500000	115600000	217	1.0	-0.6640462145751888	0.22769483885133585	0.9239596004718578
chr2	115600000	115700000	160	1.0	-0.7454348255178865	0.14010950783881446	0.6474373151439133
chr2	115700000	115800000	159	1.0	-0.6011998411156612	0.17359122720446565	0.7566474829010795
chr2	115800000	115900000	243	0.45218	-0.5539821757615847	-0.04780604178757536	0.6231908755590859
chr2	115900000	116000000	123	0.01376	-0.7250607355431796	0.14865340521633988	0.9117745480843602
chr2	116000000	116100000	194	0.02792	-0.6658698930263026	-0.02914345633144117	0.739050280696445
chr2	116100000	116200000	114	0.01706	-0.6714468077402383	-0.19592573571038052	0.8333837747153485
chr2	116200000	116300000	105	0.0141	-0.6465248355199557	0.16471374818837511	0.7114187043952541
chr2	116300000	116400000	84	0.006659999999999999	-0.6289545565205626	0.14314770544959973	0.7717567806881318
chr2	116400000	116500000	127	0.01005	-0.6182334041552422	0.042200520804678766	0.6557421123350367
chr2	116500000	116600000	97	0.0075	-0.7061891783411461	-0.03398798022275471	0.5379429279355326
chr2	116600000	116700000	100	0.00896	-0.5481048492217605	-0.17035761818714681	0.7992659990537814
chr2	116700000	116800000	140	0.03022	-0.618884566102949	0.2592851611901925	0.8238622985298883
chr2	116800000	116900000	95	0.00811	-0.7076424067606267	0.08670522979141027	0.7214945301778007
chr2	116900000	117000000	59	0.007509999999999999	-0.6932488858448921	0.18966501373637895	0.7152648873576621
chr2	117000000	117100000	129	0.02087	-0.6583280570445109	-0.05850777258075395	0.8564092545238998
chr2	117100000	117200000	163	0.14386	-0.5219867631921602	-0.040312530935555035	0.8233200375369515
chr2	117200000	117300000	97	0.00984	-0.6228404949565438	0.025471779511164937	0.7667243974254491
chr2	117300000	117400000	281	0.01034	-0.5920422992028447	0.04040509217854009	0.7199484478484534
chr2	117400000	117500000	66	0.01486	-0.6830397552575892	0.11518910068093623	0.7730268546106879
chr2	117500000	117600000	109	0.01445	-0.6645276240459579	0.0398773367793595	0.7991423547496473
chr2	117600000	117700000	107	0.44678	-0.7308521745688944	-0.01329780056165284	1.0157841902707914
chr2	117700000	117800000	99	0.0135	-0.6521416727191428	0.06380236506859345	1.0242322272898632
chr2	117800000	117900000	217	0.65741	0.1561218880099232	-0.14791570784834848	0.09404991711821102
chr2	117900000	118000000	151	1.0	0.4292120043363318	-0.17281246024184307	-0.03141099846664805
chr2	118000000	118100000	185	0.80712	0.0019344485239318593	-0.08715781351663852	0.18406507798830266
chr2	118100000	118200000	223	0.51221	-0.14459037270163402	-0.0556739753717828	0.18976775490041436
chr2	118200000	118300000	74	0.39379000000000003	-0.2981657331690991	-0.05047700578295686	0.3622555666787492
chr2	118300000	118400000	75	0.0089	-0.46445819641179265	-0.09621696674563812	0.37733158735674804
chr2	118400000	118500000	94	0.0096	-0.4332029418733377	0.16507076153777367	0.2436415564373092
chr2	118500000	118600000	116	0.0118	-0.3949213519514413	-0.12288108590270268	0.32568624029053045
chr2	118600000	118700000	102	0.35398	-0.2883609013507477	-0.11689423270432689	0.2319988677667044
chr2	118700000	118800000	45	0.0071400000000000005	-0.2736867717648847	-0.04429907399096202	0.1125428309253229
chr2	118800000	118900000	98	0.0581	-0.17823212109930403	0.09162862897142035	0.38030795027955466
chr2	118900000	119000000	153	0.53442	-0.4896252197586792	0.0062076046049174185	0.565250298535857
chr2	119000000	119100000	113	0.08359	-0.46512662980800534	0.025667868131319767	0.5274115064015716
chr2	119100000	119200000	137	0.43508	-0.31353182940251256	-0.10946811175160794	0.11536849362091182
chr2	119200000	119300000	300	0.49548000000000003	0.1973461752033043	-0.0907060283935076	-0.2574482201481468
